FLORIDA DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,,,
SCHOOL MEMBERSHIP BY GRADE,,,,,,,,,,,,,,,,,,
SCHOOL YEAR 2012-13,,,,,,,,,,,,,,,,,,
SURVEY 2 DATA as of 11/25/12 ,,,,,,,,,,,,,,,,,,
A blank cell indicates no population for the subgroup.,,,,,,,,,,,,,,,,,,
# cells indicate subgroup population fewer than 10,,,,,,,,,,,,,,,,,,
DISTRICT #,DISTRICT,SCHOOL #,SCHOOL,PK,KG,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL MEMBERSHIP
31,INDIAN RIVER,301,LIBERTY MAGNET SCHOOL, ,91,92,97,92,90,90, , , , , , , ,552
31,INDIAN RIVER,341,TREASURE COAST ELEMENTARY SCHO, ,90,90,107,117,118,122, , , , , , , ,644
31,INDIAN RIVER,371,STORM GROVE MIDDLE SCHOOL, , , , , , , ,327,280,274, , , , ,881
31,INDIAN RIVER,5001,INDIAN RIVER CHARTER HIGH SCHL, , , , , , , , , , ,176,177,156,168,677
31,INDIAN RIVER,5002,ST. PETER'S ACADEMY, ,43,25,19,24,#,10, , , , , , , ,130
31,INDIAN RIVER,5003,NORTH COUNTY CHARTER SCHOOL, ,38,56,28,39,42,22, , , , , , , ,225
31,INDIAN RIVER,5005,SEBASTIAN CHART JR HIGH SCHOOL, , , , , , , ,72,62,52, , , , ,186
31,INDIAN RIVER,5006,IMAGINE SCHOOLS AT SOUTH VERO, ,100,88,95,115,85,94,109,88,78, , , , ,852
31,INDIAN RIVER,7001,INDIAN RIVER VIRTUAL INSTRUCTI, , , ,#, ,#, ,#, ,#, ,#, ,#,#
31,INDIAN RIVER,9002,EXCEPTIONAL STUDENT EDUCATION,160, , , , , , , , , , , , , ,160
32,JACKSON,21,MARIANNA HIGH SCHOOL, , , , , , , , , , ,227,188,193,168,776
32,JACKSON,24,JACKSON COUNTY EARLY CHILDHOOD,187, , , , , , , , , , , , , ,187
32,JACKSON,31,FRANK M. GOLSON ELEM. SCHOOL, ,250,257,228, , , , , , , , , , ,735
32,JACKSON,41,RIVERSIDE ELEMENTARY SCHOOL, , , , ,237,193,203, , , , , , , ,633
32,JACKSON,61,MARIANNA MIDDLE SCHOOL, , , , , , , ,225,240,213, , , , ,678
32,JACKSON,121,MALONE HIGH SCHOOL,18,45,41,46,38,33,41,31,32,36,38,23,28,34,484
32,JACKSON,141,SNEADS HIGH SCHOOL, , , , , , , , , , ,112,75,93,79,359
32,JACKSON,171,SNEADS ELEMENTARY SCHOOL, ,84,89,100,92,87,101, , , , , , , ,553
32,JACKSON,181,GRAND RIDGE SCHOOL,40,49,33,48,31,38,38,124,113,115, , , , ,629
32,JACKSON,202,HOPE SCHOOL,#,#,11,#,10,#,#,#,#,10,10,#,#,21,127
32,JACKSON,212,JACKSON ALTERNATIVE SCHOOL, ,#, ,#,#,#,#,11,14,15,25,#,#,#,99
32,JACKSON,251,COTTONDALE HIGH SCHOOL, , , , , , , ,76,78,65,91,59,59,46,474
32,JACKSON,271,COTTONDALE ELEMENTARY SCHOOL,18,79,83,82,63,65,70, , , , , , , ,460
32,JACKSON,301,GRACEVILLE ELEMENTARY SCHOOL,37,57,60,48,46,53,36, , , , , , , ,337
32,JACKSON,491,GRACEVILLE HIGH SCHOOL, , , , , , , ,57,55,47,46,45,40,55,345
32,JACKSON,7001,JACKSON VIRTUAL INSTRUCTION PR, ,#,#,#,#,#, , ,#,#,#,#,#, ,15
32,JACKSON,9003,DIST WIDE HOMEBOUND PROGRAM, , , ,#, , , ,#,#,#, ,#, ,#,#
32,JACKSON,9020,THE DOVE(DEVELOP OPPORTUNITIES, , , , , , , , ,#,#,12,#,#, ,22
33,JEFFERSON,21,JEFFERSON COUNTY MIDDLE/HIGH S, , , , , , , ,77,91,70,54,53,54,37,436
33,JEFFERSON,111,JEFFERSON COUNTY ELEM. SCHOOL,90,101,68,93,84,57,79, , , , , , , ,572
33,JEFFERSON,6016,TURNING POINT, , , , , , , ,#,#,#,#,#,#,#,31
34,LAFAYETTE,21,LAFAYETTE HIGH SCHOOL, , , , , , , ,97,85,79,82,88,75,76,582
34,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30,84,100,110,93,95,94, , , , , , , ,606
34,LAFAYETTE,7004,LAFAYETTE VIRTUAL FRANCHISE, , , , , , , , , , ,#, , , ,#
35,LAKE,31,BEVERLY SHORES ELEMENTARY SCHO,21,113,92,84,99,84,83, , , , , , , ,576
35,LAKE,41,CLERMONT ELEMENTARY SCHOOL,30,82,91,85,97,99,106, , , , , , , ,590
35,LAKE,61,EUSTIS ELEMENTARY SCHOOL,#,91,86,86,85,82,94, , , , , , , ,525
35,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,45,183,174,185,220,189,197, , , , , , , ,"1,193"
35,LAKE,68,GRASSY LAKE ELEMENTARY SCHOOL,#,120,151,155,171,182,184, , , , , , , ,965
35,LAKE,69,SORRENTO ELEMENTARY,20,119,125,120,130,123,98, , , , , , , ,735
35,LAKE,71,EUSTIS HEIGHTS ELEM. SCHOOL,45,99,82,101,102,84,95, , , , , , , ,608
35,LAKE,80,EAST RIDGE MIDDLE SCHOOL, , , , , , , ,350,374,341, , , , ,"1,065"
35,LAKE,81,EUSTIS HIGH SCHOOL, , , , , , , , , , ,331,326,308,272,"1,237"
35,LAKE,101,FRUITLAND PARK ELEM. SCHOOL,#,110,99,100,120,97,110, , , , , , , ,637
35,LAKE,113,GRAY MIDDLE SCHOOL, , , , , , , ,345,336,346, , , , ,"1,027"
35,LAKE,119,THE VILLAGES ELEM OF LADY LAKE,20,152,130,139,134,126,131, , , , , , , ,832
35,LAKE,141,SEMINOLE SPRINGS ELEM. SCHOOL,33,95,92,88,105,104,104, , , , , , , ,621
35,LAKE,149,ROUND LAKE ELEMENTARY SCHOOL,52,152,145,134,138,134,127, , , , , , , ,882
35,LAKE,161,LEESBURG HIGH SCHOOL, , , , , , , , , , ,445,431,391,395,"1,662"
35,LAKE,181,MT. DORA HIGH SCHOOL, , , , , , , , , , ,307,274,250,266,"1,097"
35,LAKE,211,TAVARES HIGH SCHOOL, , , , , , , , , , ,361,299,276,300,"1,236"
35,LAKE,213,TAVARES MIDDLE SCHOOL, , , , , , , ,376,337,317, , , , ,"1,030"
35,LAKE,231,UMATILLA HIGH SCHOOL, , , , , , , , , , ,234,228,172,184,818
35,LAKE,241,TREADWAY ELEMENTARY SCHOOL,30,160,160,133,163,136,130, , , , , , , ,912
35,LAKE,251,OAK PARK MIDDLE SCHOOL, , , , , , , ,218,192,176, , , , ,586
35,LAKE,261,MINNEOLA ELEMENTARY SCHOOL,42,158,158,144,168,140,171, , , , , , , ,981
35,LAKE,271,ASTATULA ELEMENTARY SCHOOL,24,93,110,92,89,95,108, , , , , , , ,611
35,LAKE,281,LOST LAKE ELEMENTARY SCHOOL,33,134,151,156,183,167,194, , , , , , , ,"1,018"
35,LAKE,291,LEESBURG ELEMENTARY SCHOOL,#,128,136,146,158,131,141, , , , , , , ,842
35,LAKE,351,CARVER MIDDLE SCHOOL, , , , , , , ,284,275,263, , , , ,822
35,LAKE,382,GROVELAND ELEMENTARY SCHOOL,39,115,140,115,124,149,141, , , , , , , ,823
35,LAKE,401,CLERMONT MIDDLE SCHOOL, , , , , , , ,230,247,242, , , , ,719
35,LAKE,411,MT. DORA MIDDLE SCHOOL, , , , , , , ,293,238,271, , , , ,802
35,LAKE,421,RIMES EARLY LEARN & LITERACY,101,59,47,37, , , , , , , , , , ,244
35,LAKE,481,WINDY HILL MIDDLE SCHOOL, , , , , , , ,414,400,394, , , , ,"1,208"
35,LAKE,521,TRIANGLE ELEMENTARY SCHOOL,33,134,121,105,107,99,92, , , , , , , ,691
35,LAKE,533,LAKE HILLS SCHOOL,#,#,#,13,21,#,10,11,10,23,10,15,#,39,178
35,LAKE,536,LAKE ACADEMY EUSTIS, , , ,#,#,#,#,#,13,12,13,#,#,#,65
35,LAKE,541,MASCOTTE ELEMENTARY SCHOOL,41,162,143,129,111,112,120, , , , , , , ,818
35,LAKE,551,TAVARES ELEMENTARY SCHOOL,51,146,117,129,136,125,124, , , , , , , ,828
35,LAKE,561,UMATILLA ELEMENTARY SCHOOL,27,121,104,92,112,99,91, , , , , , , ,646
35,LAKE,571,UMATILLA MIDDLE SCHOOL, , , , , , , ,181,190,215, , , , ,586
35,LAKE,591,PINE RIDGE ELEMENTARY SCHOOL,36,105,136,129,149,130,135, , , , , , , ,820
35,LAKE,597,CYPRESS RIDGE ELEM. SCHOOL,11,108,90,90,90,110,106, , , , , , , ,605
35,LAKE,631,SPRING CREEK CHARTER SCHOOL,21,85,70,70,95,81,100,44,42, , , , , ,608
35,LAKE,697,EUSTIS MIDDLE SCHOOL, , , , , , , ,345,342,335, , , , ,"1,022"
35,LAKE,701,SOUTH LAKE HIGH SCHOOL, , , , , , , , , , ,416,412,387,401,"1,616"
35,LAKE,801,EAST RIDGE HIGH SCHOOL, , , , , , , , , , ,540,506,525,489,"2,060"
35,LAKE,901,LAKE MINNEOLA HIGH SCHOOL, , , , , , , , , , ,538,501,391,371,"1,801"
35,LAKE,7001,LAKE VIRTUAL INSTRUCTION PROGR, ,#,#,#,#,#,13,14,10,#, ,#,#,#,79
35,LAKE,7004,LAKE VIRTUAL FRANCHISE, , , , , , , ,12,#,#,15,20,27,23,111
35,LAKE,9004,NONSCHOOL EXCEPTIONAL ED.,#,#,#,#, ,#,#,#, ,#, , , ,#,21
35,LAKE,9010,LAKE ACADEMY LEESBURG, , ,#,#,10,#,#,#,12,17,#,#,#,#,74
35,LAKE,9013,LAKE COUNTY ACER PROGRAM, , , , , , , , , , ,#,#,#,#,12
35,LAKE,9014,NON SCHOOL PK,28, , , , , , , , , , , , , ,28
35,LAKE,9018,ALEE ACADEMY CHARTER SCHOOL, , , , , , , , , , ,63,68,89,61,281
35,LAKE,9020,HUMANITIES AND FINE ARTS CHART, ,37,47,27,25,23, , , , , , , , ,159
35,LAKE,9022,ALTERNATIVE EDUCATIONAL DEVELO, , , , , , , , , , ,#,#,#,#,18
35,LAKE,9028,ALTOONA SCHOOL, ,53,48,35,36,38,30, , , , , , , ,240
35,LAKE,9029,MILESTONES COMMUNITY SCHOOL, ,13,20,21,15,16,24,27,32,27, , , , ,195
35,LAKE,9031,IMAGINE SCHOOLS AT SOUTH LAKE, ,104,150,114,119,107,104,117,102,95, , , , ,"1,012"
36,LEE,81,ALLEN PARK ELEMENTARY SCHOOL,42,127,124,131,150,169,178, , , , , , , ,921
36,LEE,91,ALVA MIDDLE SCHOOL, , , , , , , ,196,175,161, , , , ,532
36,LEE,92,ALVA ELEMENTARY SCHOOL,16,71,72,56,54,66,68, , , , , , , ,403
36,LEE,93,RIVER HALL ELEMENTARY SCHOOL,10,150,147,148,157,143,131, , , , , , , ,886
36,LEE,121,BONITA SPRINGS ELEMENTARY SCH0,79,55,66,54,54,49,65, , , , , , , ,422
36,LEE,131,CAPE ELEMENTARY SCHOOL,#,109,109,125,128,93,159, , , , , , , ,730
36,LEE,133,CHALLENGER MIDDLE SCHOOL, , , , , , , ,374,357,352, , , , ,"1,083"
36,LEE,141,CYPRESS LAKE MIDDLE SCHOOL, , , , , , , ,258,239,251, , , , ,748
36,LEE,152,LEE ADOLESCENT MOTHERS PROGRAM, , , , , , , , , ,#,#,17,25,48,104
36,LEE,161,PAUL LAURENCE DUNBAR MIDDLE SC, , , , , , , ,335,312,296, , , , ,943
36,LEE,162,RAY V. POTTORF ELEMENTARY SCHO,#,155,128,87,106,88,87, , , , , , , ,657
36,LEE,181,EDGEWOOD ACADEMY,50,102,71,58,63,55,42, , , , , , , ,441
36,LEE,191,EDISON PARK CREATIVE AND EXPRE, ,54,54,54,57,68,73, , , , , , , ,360
36,LEE,201,FT. MYERS BEACH ELEM. SCHOOL, ,12,25,13,20,29,26, , , , , , , ,125
36,LEE,211,FORT MYERS MIDDLE ACADEMY, , , , , , , ,141,168,182, , , , ,491
36,LEE,221,FORT MYERS HIGH SCHOOL, , , , , , , , , , ,501,508,441,438,"1,888"
36,LEE,231,HARNS MARSH ELEMENTARY SCHOOL,56,131,139,130,154,163,140, , , , , , , ,913
36,LEE,241,LEHIGH SENIOR HIGH SCHOOL, , , , , , , , , , ,480,502,420,432,"1,834"
36,LEE,242,VARSITY LAKES MIDDLE SCHOOL, , , , , , , ,333,357,298, , , , ,988
36,LEE,251,FRANKLIN PARK ELEMENTARY SCHOO,39,108,72,70,83,46,58, , , , , , , ,476
36,LEE,261,J. COLIN ENGLISH ELEM. SCHOOL,66,72,51,72,45,41,46, , , , , , , ,393
36,LEE,291,G. WEAVER HIPPS ELEMENTARY SCH,19,126,124,124,124,111,111, , , , , , , ,739
36,LEE,301,LEHIGH ELEMENTARY SCHOOL,58,166,167,147,174,150,159, , , , , , , ,"1,021"
36,LEE,311,NORTH FORT MYERS HIGH SCHOOL, , , , , , , , , , ,419,440,388,380,"1,627"
36,LEE,321,ORANGE RIVER ELEMENTARY SCHOOL,41,144,123,131,124,116,129, , , , , , , ,808
36,LEE,331,ORANGEWOOD ELEMENTARY SCHOOL,34,79,95,90,92,93,110, , , , , , , ,593
36,LEE,341,PINE ISLAND ELEMENTARY SCHOOL, ,44,38,30,43,41,46, , , , , , , ,242
36,LEE,351,LEXINGTON MIDDLE SCHOOL, , , , , , , ,331,296,289, , , , ,916
36,LEE,361,THE SANIBEL SCHOOL,#,31,29,27,44,45,35,38,35,38, , , , ,323
36,LEE,371,MIRROR LAKES ELEMENTARY SCHOOL,50,178,164,162,145,174,156, , , , , , , ,"1,029"
36,LEE,381,TICE ELEMENTARY SCHOOL,61,76,72,70,65,53,65, , , , , , , ,462
36,LEE,382,OAK HAMMOCK MIDDLE SCHOOL, , , , , , , ,347,371,340, , , , ,"1,058"
36,LEE,391,TROPIC ISLES ELEMENTARY SCHOOL,61,139,151,141,158,141,156, , , , , , , ,947
36,LEE,401,VILLAS ELEMENTARY SCHOOL,49,127,133,132,122,108,122, , , , , , , ,793
36,LEE,421,HEIGHTS ELEMENTARY SCHOOL,13,210,195,178,185,156,139, , , , , , , ,"1,076"
36,LEE,431,PINEWOODS ELEMENTARY SCHOOL,39,168,147,140,146,157,136, , , , , , , ,933
36,LEE,461,PATRIOT ELEMENTARY SCHOOL,18,101,96,98,102,133,121, , , , , , , ,669
36,LEE,471,TREELINE ELEMENTARY SCHOOL,18,183,166,149,155,162,164, , , , , , , ,997
36,LEE,491,ISLAND COAST HIGH SCHOOL, , , , , , , , , ,#,367,431,438,412,"1,649"
36,LEE,511,SOUTH FORT MYERS HIGH SCHOOL, , , , , , , , , , ,418,482,470,450,"1,820"
36,LEE,521,BAYSHORE ELEMENTARY SCHOOL, ,99,99,97,89,113,91, , , , , , , ,588
36,LEE,531,CYPRESS LAKE HIGH SCHOOL, , , , , , , , , , ,394,363,369,423,"1,549"
36,LEE,552,ALTERNATIVE LEARNING CENTER CE, , , , , , , ,#,32,41,26,29,37,22,193
36,LEE,561,TANGLEWOOD ELEMENTARY SCHOOL,15,129,115,106,114,121,122, , , , , , , ,722
36,LEE,571,CALOOSA ELEMENTARY SCHOOL,44,144,132,150,134,131,165, , , , , , , ,900
36,LEE,572,CALOOSA MIDDLE SCHOOL, , , , , , , ,314,297,300, , , , ,911
36,LEE,582,HARNS MARSH MIDDLE SCHOOL, , , , , , , ,406,280,180, , , , ,866
36,LEE,591,RIVERDALE HIGH SCHOOL, , , , , , , , , , ,561,575,440,412,"1,988"
36,LEE,592,JAMES STEPHENS INTERNATIONAL A, ,73,53,60,58,59,44,108,112,138, , , , ,705
36,LEE,597,TORTUGA PRESERVE ELEMENTARY SC,12,185,130,107,92,87,84, , , , , , , ,697
36,LEE,601,NORTH FORT MYERS ACADEMY FOR T, ,71,81,75,101,80,102,168,162,150, , , , ,990
36,LEE,611,BONITA SPRINGS MIDDLE SCHOOL, , , , , , , ,261,243,224, , , , ,728
36,LEE,621,CAPE CORAL HIGH SCHOOL, , , , , , , , , , ,422,414,380,355,"1,571"
36,LEE,631,SAN CARLOS PARK ELEMENTARY SCH,11,162,144,148,150,136,139, , , , , , , ,890
36,LEE,641,PELICAN ELEMENTARY SCHOOL,35,151,144,144,148,159,140, , , , , , , ,921
36,LEE,651,ROYAL PALM EXCEPTIONAL SCHOOL,#,#,#,#,13,10,#,#,13,18,14,15,10,18,154
36,LEE,653,PACE SCHOOL FOR GIRLS, , , , , , , ,#,#,16,#,10,#,#,45
36,LEE,661,SOUTHWEST FLORIDA JUVENILE DET, , , , , , ,#, ,#,15,14,13,#,#,61
36,LEE,663,AMIKIDS SOUTHWEST FLORIDA, , , , , , , , , ,#,13,#,#, ,30
36,LEE,667,LEE COUNTY JAIL, , , , , , , , , , ,#,#,#,21,31
36,LEE,671,GULF MIDDLE SCHOOL, , , , , , , ,264,253,264, , , , ,781
36,LEE,672,GULF ELEMENTARY SCHOOL, ,149,143,184,183,193,186, , , , , , , ,"1,038"
36,LEE,681,SPRING CREEK ELEMENTARY SCHOOL,23,109,110,104,120,88,116, , , , , , , ,670
36,LEE,682,SW FL ADDICTION SERVICES-THE V, , , , , , , , , ,#,#,#,#, ,13
36,LEE,691,LEHIGH ACRES MIDDLE SCHOOL, , , , , , , ,314,324,402, , , , ,"1,040"
36,LEE,701,BUCKINGHAM EXCEPTIONAL STUDENT,#,#,#, ,#,#,#,#,#,11,10,10,#,30,102
36,LEE,711,SUNSHINE ELEMENTARY SCHOOL,52,167,166,163,185,178,183, , , , , , , ,"1,094"
36,LEE,712,HECTOR A. CAFFERATA JR ELEMENT, ,130,129,132,133,115,120, , , , , , , ,759
36,LEE,721,MARINER HIGH SCHOOL, , , , , , , , , , ,385,379,345,365,"1,474"
36,LEE,722,MARINER MIDDLE SCHOOL, , , , , , , ,259,317,314, , , , ,890
36,LEE,731,ESTERO HIGH SCHOOL, , , , , , , , , , ,447,393,377,396,"1,613"
36,LEE,734,RAYMA C. PAGE ELEMENTARY SCHOO,19,149,137,120,124,126,108, , , , , , , ,783
36,LEE,741,THREE OAKS ELEMENTARY SCHOOL,24,142,144,146,131,106,113, , , , , , , ,806
36,LEE,745,EAST LEE COUNTY HIGH SCHOOL, , , , , , , , ,#, ,418,435,420,414,"1,689"
36,LEE,751,SKYLINE ELEMENTARY SCHOOL,50,149,118,125,130,129,140, , , , , , , ,841
36,LEE,752,ALTERNATIVE LEARNING CENTER WE, , , , , , , ,#,11,18,#,19,15,#,74
36,LEE,761,TRAFALGAR MIDDLE SCHOOL, , , , , , , ,291,283,289, , , , ,863
36,LEE,762,TRAFALGAR ELEMENTARY SCHOOL,16,131,127,126,128,144,152, , , , , , , ,824
36,LEE,763,MANATEE ELEMENTARY SCHOOL,#,166,152,134,126,139,118, , , , , , , ,844
36,LEE,771,DIPLOMAT ELEMENTARY SCHOOL, ,148,147,149,145,159,159, , , , , , , ,907
36,LEE,772,DIPLOMAT MIDDLE SCHOOL, , , , , , , ,288,268,274, , , , ,830
36,LEE,781,COLONIAL ELEMENTARY SCHOOL,82,157,124,113,106,89,92, , , , , , , ,763
36,LEE,791,DR CARRIE D ROBINSON LITTLETON,#,93,81,72,76,91,88, , , , , , , ,510
36,LEE,801,HANCOCK CREEK ELEMENTARY SCHL,25,128,123,145,128,135,141, , , , , , , ,825
36,LEE,811,GATEWAY ELEMENTARY SCHOOL,#,132,132,114,110,90,97, , , , , , , ,682
36,LEE,821,THREE OAKS MIDDLE SCHOOL, , , , , , , ,318,298,301, , , , ,917
36,LEE,831,DUNBAR HIGH SCHOOL, , , , , , , , , , ,259,293,198,220,970
36,LEE,851,VETERANS PARK ACADEMY FOR THE,21,131,142,131,127,112,140,197,203,199, , , , ,"1,403"
36,LEE,861,IDA S. BAKER HIGH SCHOOL, , , , , , , , , , ,429,445,394,429,"1,697"
36,LEE,4100,THE ISLAND SCHOOL, ,#,#,#,#,#,#, , , , , , , ,31
36,LEE,4102,BONITA SPRINGS CHARTER SCHOOL, ,147,167,129,158,141,136,133,131,123, , , , ,"1,265"
36,LEE,4103,GATEWAY CHARTER ELEMENTARY SCH, ,222,228,242,223,233, , , , , , , , ,"1,148"
36,LEE,4111,CAPE CORAL CHARTER SCHOOL,52,97,85,107,67,78,34,37,54,45, , , , ,656
36,LEE,4121,GATEWAY CHARTER HIGH SCHOOL, , , , , , , , , , ,214,203,158,170,745
36,LEE,4131,LEE CHARTER ACADEMY, ,11,11,#,15,10,16,#,10,10, , , , ,97
36,LEE,4141,SIX MILE CHARTER ACADEMY,43,149,133,141,135,124,122,115,115,114, , , , ,"1,191"
36,LEE,4143,OASIS CHARTER ELEMENTARY SCHOO,40,140,126,126,126,154,132, , , , , , , ,844
36,LEE,4151,CHRISTA MCAULLIFFE CHARTER ELE,20,108,109,125,108,130,88, , , , , , , ,688
36,LEE,4154,GOODWILL LIFE ACADEMY, , , , , , , ,#, ,#,#,#,#,27,42
36,LEE,4155,EDISON COLLEGIATE HIGH SCHOOL, , , , , , , , , , ,98,100,89, ,287
36,LEE,4171,OASIS CHARTER MIDDLE SCHOOL, , , , , , , ,283,284,261, , , , ,828
36,LEE,4181,OASIS CHARTER HIGH SCHOOL, , , , , , , , , , ,211,213,151,106,681
36,LEE,4201,LEHIGH CHARTER SCHOOL OF EXCEL, ,17,13,11,10,#,12,11,10, , , , , ,91
36,LEE,4211,PIVOT CHARTER SCHOOL, , , , , , , ,10,14,32,25,28,55,55,219
36,LEE,4212,CITY OF PALMS CHARTER HIGH SCH, , , , , , , , , , ,#,15,39,161,222
36,LEE,4231,CAPE CORAL PREPARATORY AND FIT, ,51,29,24,19,22,27,15, , , , , , ,187
36,LEE,4235,LEE ALTERNATIVE CHARTER HIGH S, , , , , , , , , , , ,11,20,129,160
36,LEE,4241,FORT MYERS PREPARATORY AND FIT, ,38,43,39,29,50,24,27,24,10, , , , ,284
36,LEE,4242,NORTH NICHOLAS HIGH SCHOOL, , , , , , , , , , ,#,20,65,260,350
36,LEE,4251,CORONADO HIGH SCHOOL, , , , , , , , , , ,#,36,51,310,400
36,LEE,4261,GATEWAY CHARTER INTERMEDIATE S, , , , , , ,233,274,277,279, , , , ,"1,063"
36,LEE,4281,BONITA SPRINGS PREP AND FITNES, ,62,70,44,41,44,38,34,32,21, , , , ,386
36,LEE,7004,LEE COUNTY VIRTUAL FRANCHISE, , , , , , , ,20,25,25,18,33,21,43,185
36,LEE,7023,LEE COUNTY VIRTUAL INSTRUCTION, ,#,#,#,#,13,13,#, , , , , , ,57
36,LEE,9123,EARLY CHILDHOOD LEARNING SERVI,295, , , , , , , , , , , , , ,295
36,LEE,9450,COUNTY WIDE EXCEPTIONAL CHILD,18,#,#,#,#,#,#,#,#,#,#,14,11,15,99
37,LEON,21,LEON HIGH SCHOOL, , , , , , , , , , ,593,496,487,354,"1,930"
37,LEON,31,KATE SULLIVAN ELEM. SCHOOL,18,149,137,138,134,117,127, , , , , , , ,820
37,LEON,32,ELIZABETH COBB MIDDLE SCHOOL, , , , , , , ,300,259,257, , , , ,816
37,LEON,41,FRANK HARTSFIELD ELEM. SCHOOL,46,67,83,68,74,68,64, , , , , , , ,470
37,LEON,51,JAMES RICKARDS HIGH SCHOOL, , , , , , , , , , ,476,325,306,188,"1,295"
37,LEON,71,SABAL PALM ELEMENTARY SCHOOL,42,84,98,82,92,70,66, , , , , , , ,534
37,LEON,91,RUEDIGER ELEMENTARY SCHOOL,42,84,79,67,75,64,68, , , , , , , ,479
37,LEON,92,RAA MIDDLE SCHOOL, , , , , , , ,345,330,295, , , , ,970
37,LEON,131,WOODVILLE ELEMENTARY SCHOOL,51,80,72,47,53,66,60, , , , , , , ,429
37,LEON,161,AMOS P. GODBY HIGH SCHOOL, , , , , , , , , , ,340,265,255,181,"1,041"
37,LEON,171,OAK RIDGE ELEMENTARY SCHOOL,45,82,84,85,109,79,84, , , , , , , ,568
37,LEON,191,SECOND CHANCE AT GHAZVINI LEAR, , , , ,#,#,#,12,11,24,43,14,#,#,114
37,LEON,204,SAIL, , , , , , , , , , ,107,96,111,75,389
37,LEON,222,GRIFFIN MIDDLE SCHOOL, , , , , , , ,198,205,184, , , , ,587
37,LEON,231,JOHN G RILEY ELEMENTARY SCHOOL,35,118,118,83,99,73,49, , , , , , , ,575
37,LEON,291,R. FRANK NIMS MIDDLE SCHOOL, , , , , , , ,145,164,151, , , , ,460
37,LEON,311,PINEVIEW ELEMENTARY SCHOOL,31,80,72,75,71,80,53, , , , , , , ,462
37,LEON,361,LIVELY TECHNICAL CENTER, , , , , , , , , , , , , ,31,31
37,LEON,381,GILCHRIST ELEMENTARY SCHOOL,18,143,170,154,150,154,154, , , , , , , ,943
37,LEON,401,ASTORIA PARK ELEMENTARY SCHOOL,35,106,89,90,98,90,88, , , , , , , ,596
37,LEON,411,GRETCHEN EVERHART SCHOOL,58,#,#,#,#,#,#,#,10,11,14,#,11,57,209
37,LEON,421,W T MOORE ELEMENTARY SCHOOL,28,96,78,73,90,77,92, , , , , , , ,534
37,LEON,431,SEALEY ELEMENTARY SCHOOL,17,92,97,84,93,86,85, , , , , , , ,554
37,LEON,441,APALACHEE ELEMENTARY SCHOOL,36,99,99,93,105,80,85, , , , , , , ,597
37,LEON,451,FAIRVIEW MIDDLE SCHOOL, , , , , , , ,321,278,297, , , , ,896
37,LEON,452,PACE SECONDARY SCHOOL, , , , ,#,#,#,#,#,15,18,10,#,#,77
37,LEON,481,KILLEARN LAKES ELEM. SCHOOL,18,142,145,133,161,170,145, , , , , , , ,914
37,LEON,491,CHAIRES ELEMENTARY SCHOOL,24,59,71,65,49,98,71, , , , , , , ,437
37,LEON,501,SPRINGWOOD ELEMENTARY SCHOOL,32,88,109,106,97,108,87, , , , , , , ,627
37,LEON,511,DESOTO TRAIL ELEMENTARY SCHOOL,35,101,93,119,103,92,91, , , , , , , ,634
37,LEON,521,BUCK LAKE ELEMENTARY SCHOOL,19,115,96,117,133,125,111, , , , , , , ,716
37,LEON,531,DEERLAKE MIDDLE SCHOOL, , , , , , , ,333,301,316, , , , ,950
37,LEON,561,FORT BRADEN ELEMENTARY SCHOOL,19,88,90,85,106,78,79,77,85,75, , , , ,782
37,LEON,1091,LINCOLN HIGH SCHOOL, , , , , , , , , , ,594,500,500,347,"1,941"
37,LEON,1131,HAWKS RISE ELEMENTARY SCHOOL,23,116,145,138,134,125,135, , , , , , , ,816
37,LEON,1141,LAWTON CHILES HIGH SCHOOL, , , , , , , , , , ,520,493,476,430,"1,919"
37,LEON,1151,SWIFT CREEK MIDDLE SCHOOL, , , , , , , ,255,249,232, , , , ,736
37,LEON,1161,CANOPY OAKS ELEMENTARY SCHOOL,36,121,117,111,110,110,103, , , , , , , ,708
37,LEON,1171,ROBERTS ELEMENTARY SCHOOL,26,118,117,134,145,138,150, , , , , , , ,828
37,LEON,1181,BOND ELEMENTARY SCHOOL,32,129,122,104,121,78,78, , , , , , , ,664
37,LEON,1201,WILLIAM J MONTFORD III MIDDLE, , , , , , , ,367,379,378, , , , ,"1,124"
37,LEON,1202,J MICHAEL CONLEY ELEM SCHOOL A,65,155,144,133,165,130,99, , , , , , , ,891
37,LEON,1211,SUCCESS ACADEMY AT GHAZVINI LE, , , , , , , ,#,27,42,51,60,54,19,260
37,LEON,1401,C.K. STEELE-LEROY COLLINS CHAR, , , , , , , ,25,24,19, , , , ,68
37,LEON,1402,THE SCHOOL OF ARTS & SCIENCES, ,22,39,38,29,28,26,32,33,23, , , , ,270
37,LEON,1417,STARS MIDDLE SCHOOL, , , , , , , ,69,49,48, , , , ,166
37,LEON,1421,IMAGINE SCHOOL AT EVENING ROSE, ,64,54,53,62,46,42,31,49,22, , , , ,423
